id,name,categories,city,Zip,lat,lng
5ac00edc4f0e58608357a0d4,Happy Lemon,Bubble Tea Shop,San Jose,95133,37.369566247696646,-121.84495155836704
594d7119c0cacb24c0806122,TeaZer,Bubble Tea Shop,San Jose,95127,37.366476,-121.82838500000001
591e65c26fa81f3c8cb6bdc7,The Tea Zone Lounge,Bubble Tea Shop,San Jose,95133,37.372009999999996,-121.84603500000001
5d5238754418490008c332e5,Pekoe,Bubble Tea Shop,San Jose,95133,37.37379,-121.87218
5ada51991c675b430aec8ef9,MILQ,Bubble Tea Shop,San Jose,95133,37.365547,-121.85181200000001
5aee84b1acb00b002c084dda,Tocotoco Tea,Bubble Tea Shop,San Jose,95133,37.37273173383725,-121.87388164396431
5d95477f53157b0008436779,Tastea,Bubble Tea Shop,Sunnyvale,94087,37.366647,-122.03196499999999
4d51c0e64015b1f73e6a73cf,Ocha Tea Café & Restaurant,Bubble Tea Shop,Mountain View,94040,37.37716342750075,-122.07657456727185
55f49af0498e910f22891303,Tea Annie,Bubble Tea Shop,Mountain View,94040,37.372838584367386,-122.08768605783828
5c2e9291da5ede002c58c989,T4,Bubble Tea Shop,Los Altos,94022,37.379677,-122.11463
59963f33bfc6d00305d7abac,Sinceretea,Bubble Tea Shop,San Jose,95112,37.35284218300308,-121.89221369999636
58d1c3db7b88a741f59e1f13,Butterfly,Bubble Tea Shop,Santa Clara,95050,37.350302,-121.943853
5e85804f84643d0008b7f4f5,Toco Tea,Bubble Tea Shop,Santa Clara,95051,37.351766,-121.98245
5a063df81108ba39f458a7bc,Beastea,Bubble Tea Shop,Santa Clara,95051,37.352869491832344,-121.97716442351887
590a3531dee7707110c514ce,"Amy Lai dba ""Teaspoon""",Bubble Tea Shop,CA,95051,37.351532915757815,-121.99273467063902
5903a4246a8d8658d3ee93ca,Happy Lemon Premier,Bubble Tea Shop,Sunnyvale,94087,37.361981145806624,-122.02449127100296
5ce883e22db4a9002c6c1852,Bee & Tea,Bubble Tea Shop,Sunnyvale,94087,37.356766,-122.01735
56a3e74f498e2d6b3300a1e8,ShareTea,Bubble Tea Shop,Sunnyvale,94087,37.36239080447093,-122.02712090970724
5a235dea646e381200087fdd,Mr. Green Bubble Sunnyvale,Bubble Tea Shop,Sunnyvale,94087,37.35379297491298,-122.05124437808992
5963f134364d9774dfe2603c,BOBATEANI,Bubble Tea Shop,San Jose,95113,37.3370814,-121.88938629999998
5c09dfc4364d97002c71ef8b,Buddy Teahouse,Bubble Tea Shop,San Jose,95112,37.336224,-121.877044
5db38b3129eaee0008627051,MLKY Downtown San Jose,Bubble Tea Shop,San Jose,95113,37.336383000000005,-121.889854
