id,name,categories,referralId,hasPerk,location.lat,location.lng,location.labeledLatLngs,location.cc,location.city,location.state,location.country,location.formattedAddress,location.address,location.postalCode,location.crossStreet,venuePage.id,location.neighborhood,delivery.id,delivery.url,delivery.provider.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.icon.name
57f94ea2498e97194cb1818b,Sea Link Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648903,False,37.427921,-121.906359,"[{'label': 'display', 'lat': 37.427921, 'lng': -121.906359}]",US,Milpitas,CA,United States,"['187 S Main St', 'Milpitas, CA 95035', 'United States']",187 S Main St,95035,,,,2033524,https://www.grubhub.com/restaurant/sea-link-cafe-187-s-main-st-milpitas/2033524?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=2033524,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
4e4ce342bd413c4cc66cf93c,Cafe Taiwan,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648903,False,37.428418,-121.911401,"[{'label': 'display', 'lat': 37.428418, 'lng': -121.911401}, {'label': '?', 'lat': 37.429001, 'lng': -121.91079}]",US,Milpitas,CA,United States,"['181 W Calaveras Blvd', 'Milpitas, CA 95035', 'United States']",181 W Calaveras Blvd,95035,,,,,,,,,
4aca42d3f964a5201ac120e3,Shoreline Lake American Bistro,"[{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.4327226214024,-122.08821192906322,"[{'label': 'display', 'lat': 37.4327226214024, 'lng': -122.08821192906322}]",US,Mountain View,CA,United States,"['3160 N Shoreline Blvd (at Shoreline Lake)', 'Mountain View, CA 94043', 'United States']",3160 N Shoreline Blvd,94043,at Shoreline Lake,,,,,,,,
4aaaa5b0f964a520c85620e3,Plaza Deli Cafe,"[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.42972385445906,-122.09993520676734,"[{'label': 'display', 'lat': 37.42972385445906, 'lng': -122.09993520676734}, {'label': '?', 'lat': 37.429101, 'lng': -122.099918}]",US,Mountain View,CA,United States,"['2680 Bayshore Pkwy (at San Antonio Rd)', 'Mountain View, CA 94043', 'United States']",2680 Bayshore Pkwy,94043,at San Antonio Rd,155104372,,310349,https://www.grubhub.com/restaurant/plaza-deli-cafe-2680-bayshore-pkwy-mountain-view/310349?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=310349,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
4c5080b6d797e21edba68e7a,Intuit Cafe 1,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.42685573393906,-122.0964570275196,"[{'label': 'display', 'lat': 37.42685573393906, 'lng': -122.0964570275196}]",US,Mountain View,CA,United States,"['Mountain View, CA 94043', 'United States']",,94043,,,,,,,,,
50d210cce4b0faa00c59a19d,Space Systems Loral Satellite Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.42771911621094,-122.10316467285156,"[{'label': 'display', 'lat': 37.42771911621094, 'lng': -122.10316467285156}, {'label': '?', 'lat': 37.428394, 'lng': -122.103895}]",US,Palo Alto,CA,United States,"['3825 Fabian Way', 'Palo Alto, CA 94303', 'United States']",3825 Fabian Way,94303,,,,,,,,,
4a2023f8f964a5204e7c1fe3,Joanie's Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.426448553810985,-122.14455954333218,"[{'label': 'display', 'lat': 37.426448553810985, 'lng': -122.14455954333218}, {'label': '?', 'lat': 37.426212, 'lng': -122.144735}]",US,Palo Alto,CA,United States,"['405 S California Ave (at Ash St.)', 'Palo Alto, CA 94306', 'United States']",405 S California Ave,94306,at Ash St.,,,,,,,,
4aa83464f964a520095020e3,Palo Alto Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.4339059736714,-122.1295830960123,"[{'label': 'display', 'lat': 37.4339059736714, 'lng': -122.1295830960123}]",US,Palo Alto,CA,United States,"['2675 Middlefield Rd (at Bryson Ave)', 'Palo Alto, CA 94306', 'United States']",2675 Middlefield Rd,94306,at Bryson Ave,,,,,,,,
43825f80f964a520f82a1fe3,Printers Cafe,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.42726847871372,-122.14427609231217,"[{'label': 'display', 'lat': 37.42726847871372, 'lng': -122.14427609231217}]",US,Palo Alto,CA,United States,"['320 S California Ave (at Birch St)', 'Palo Alto, CA 94306', 'United States']",320 S California Ave,94306,at Birch St,,,284981,https://www.grubhub.com/restaurant/printers-cafe-320-s-california-ave-palo-alto/284981?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=284981,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
4a3ffce9f964a5202aa41fe3,Caffe Riace,"[{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.42649725847448,-122.14069283369884,"[{'label': 'display', 'lat': 37.42649725847448, 'lng': -122.14069283369884}, {'label': '?', 'lat': 37.426792, 'lng': -122.140453}]",US,Palo Alto,CA,United States,"['200 Sheridan Ave (at Park Blvd)', 'Palo Alto, CA 94306', 'United States']",200 Sheridan Ave,94306,at Park Blvd,92772106,,,,,,,
5bdd23106f0aa2002c1bd7eb,Gracie Jones GF Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648905,False,37.433139000000004,-122.1295,"[{'label': 'display', 'lat': 37.433139000000004, 'lng': -122.1295}]",US,Palo Alto,CA,United States,"['2706 Middlefield Rd (Bryson)', 'Palo Alto, CA 94306', 'United States']",2706 Middlefield Rd,94306,Bryson,,,,,,,,
439abdf9f964a520d42b1fe3,Douce France,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43894173203864,-122.15890084741524,"[{'label': 'display', 'lat': 37.43894173203864, 'lng': -122.15890084741524}]",US,Palo Alto,CA,United States,"['855 El Camino Real #104 (at Encina Ave)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real #104,94301,at Encina Ave,92162053,,283260,https://www.grubhub.com/restaurant/douce-france-855-el-cam-real-ste-104-palo-alto/283260?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=283260,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5227b1b08bfdf21a788fbecf,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.438061,-122.15932,"[{'label': 'display', 'lat': 37.438061, 'lng': -122.15932}]",US,Palo Alto,CA,United States,"['77 Town & Country,', 'Palo Alto, CA 94301', 'United States']","77 Town & Country,",94301,,,,,,,,,
49bd5717f964a52069541fe3,Mayfield Bakery & Cafe,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43811938668263,-122.15881721197427,"[{'label': 'display', 'lat': 37.43811938668263, 'lng': -122.15881721197427}, {'label': '?', 'lat': 37.437998, 'lng': -122.160229}]",US,Palo Alto,CA,United States,"['855 El Camino Real Ste 110 (at Embarcadero Rd)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real Ste 110,94301,at Embarcadero Rd,37987874,,,,,,,
4a92d4eaf964a520d61d20e3,Arbuckle Café,"[{'id': '4bf58dd8d48988d1a1941735', 'name': 'College Cafeteria', 'pluralName': 'College Cafeterias', 'shortName': 'Cafeteria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/cafeteria_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.428286285905294,-122.16270672725116,"[{'label': 'display', 'lat': 37.428286285905294, 'lng': -122.16270672725116}]",US,Stanford,CA,United States,"['655 Knight Way', 'Stanford, CA 94305', 'United States']",655 Knight Way,94305,,,,,,,,,
4dac76304df01c19b1b4e30a,Coupa Café,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.42807084390455,-122.1622514350691,"[{'label': 'display', 'lat': 37.42807084390455, 'lng': -122.1622514350691}]",US,Stanford,CA,United States,"['655 Knight Way', 'Stanford, CA 94305', 'United States']",655 Knight Way,94305,,,,,,,,,
4a568089f964a5204ab51fe3,Coupa Café at Y2E2,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.42845086099878,-122.17540717511879,"[{'label': 'display', 'lat': 37.42845086099878, 'lng': -122.17540717511879}]",US,Stanford,CA,United States,"['473 Via Ortega (473 Via Ortega)', 'Stanford, CA 94305', 'United States']",473 Via Ortega,94305,473 Via Ortega,47485957,,,,,,,
4a3fdad2f964a52001a41fe3,Bytes Café,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.429347556813305,-122.17329231883173,"[{'label': 'display', 'lat': 37.429347556813305, 'lng': -122.17329231883173}]",US,Stanford,CA,United States,"['350 Serra Mall', 'Stanford, CA 94305', 'United States']",350 Serra Mall,94305,,,,,,,,,
4b44d819f964a520eefd25e3,Market Square Cafe,"[{'id': '4bf58dd8d48988d128941735', 'name': 'Cafeteria', 'pluralName': 'Cafeterias', 'shortName': 'Cafeteria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/cafeteria_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43420780222741,-122.17519120942683,"[{'label': 'display', 'lat': 37.43420780222741, 'lng': -122.17519120942683}]",US,Stanford,CA,United States,"['300 Pasteur Dr Ste C12 (at Stanford Health Care)', 'Stanford, CA 94305', 'United States']",300 Pasteur Dr Ste C12,94305,at Stanford Health Care,,,,,,,,
4ab7cbfcf964a520d27a20e3,Olives@Bldg. 160,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.42826568341626,-122.16893924674062,"[{'label': 'display', 'lat': 37.42826568341626, 'lng': -122.16893924674062}, {'label': '?', 'lat': 37.428741, 'lng': -122.17065}]",US,Stanford,CA,United States,"['450 Serra Mall (at Building 160)', 'Stanford, CA 94305', 'United States']",450 Serra Mall,94305,at Building 160,,,,,,,,
514c8fc5183f44cc7c34223a,ZoomCaffe,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43368295853453,-122.17655345584409,"[{'label': 'display', 'lat': 37.43368295853453, 'lng': -122.17655345584409}]",US,Palo Alto,CA,United States,"['300 Pasteur Drive', 'Palo Alto, CA 94304', 'United States']",300 Pasteur Drive,94304,,51340528,,,,,,,
4bbb509e7421a59357a8c440,Garden Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43889230635567,-122.17085484680136,"[{'label': 'display', 'lat': 37.43889230635567, 'lng': -122.17085484680136}]",US,Stanford,CA,United States,"['Stanford Psychiatry Academic Building (401 Quarry Rd)', 'Stanford, CA 94305', 'United States']",Stanford Psychiatry Academic Building,94305,401 Quarry Rd,,,,,,,,
4c10f5c2f1b6a59318ab7c27,Patio Cafe at Sheraton Palo Alto,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.441555,-122.163404,"[{'label': 'display', 'lat': 37.441555, 'lng': -122.163404}]",US,Palo Alto,CA,United States,"['529 Alma St', 'Palo Alto, CA 94301', 'United States']",529 Alma St,94301,,,,,,,,,
4e21d18e81dc35f05c53b489,Beckman Bistro,"[{'id': '4bf58dd8d48988d153941735', 'name': 'Burrito Place', 'pluralName': 'Burrito Places', 'shortName': 'Burritos', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burrito_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.431728281810145,-122.17627553375549,"[{'label': 'display', 'lat': 37.431728281810145, 'lng': -122.17627553375549}]",US,Stanford,CA,United States,"['279 Campus Dr (in the Beckman Center Basement)', 'Stanford, CA 94305', 'United States']",279 Campus Dr,94305,in the Beckman Center Basement,,,,,,,,
4f982beee4b0cfeb474342b5,Cooper Café,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.429391,-122.177643,"[{'label': 'display', 'lat': 37.429391, 'lng': -122.177643}, {'label': '?', 'lat': 37.429601, 'lng': -122.177853}]",US,Stanford,CA,United States,"['241 Panama St (Pine Hall)', 'Stanford, CA 94305', 'United States']",241 Panama St,94305,Pine Hall,,,,,,,,
4bc5fa82db8fa5930e889b37,Salute Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.435739207990615,-122.17611553843484,"[{'label': 'display', 'lat': 37.435739207990615, 'lng': -122.17611553843484}]",US,Palo Alto,CA,United States,"['875 Blake Wilbur Dr (inside Stanford Cancer Center)', 'Palo Alto, CA 94304', 'United States']",875 Blake Wilbur Dr,94304,inside Stanford Cancer Center,,,,,,,,
4e387f68636562df57c4b58f,The Cafe at LKSC,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.4318219425563,-122.17569738542929,"[{'label': 'display', 'lat': 37.4318219425563, 'lng': -122.17569738542929}]",US,Stanford,CA,United States,"['291 Campus Dr', 'Stanford, CA 94305', 'United States']",291 Campus Dr,94305,,,,,,,,,
56b9195c498ee1345dcdbc46,The Perk,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.434218,-122.174628,"[{'label': 'display', 'lat': 37.434218, 'lng': -122.174628}]",US,Palo Alto,CA,United States,"['Palo Alto, CA', 'United States']",,,,,,,,,,,
4ed81e0229c2b91225aa9623,Cappuccino Room,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43320414594453,-122.17561664300918,"[{'label': 'display', 'lat': 37.43320414594453, 'lng': -122.17561664300918}]",US,Palo Alto,CA,United States,"['a260, 300 Pasteur Dr, Palo Alto, CA 94304', 'Palo Alto, CA 94304', 'United States']","a260, 300 Pasteur Dr, Palo Alto, CA 94304",94304,,,,,,,,,
4ef8e2bbb63446a509f3d991,Rain Forest Cafe Tank,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.436095427991134,-122.17474634211135,"[{'label': 'display', 'lat': 37.436095427991134, 'lng': -122.17474634211135}]",US,Palo Alto,CA,United States,"['Palo Alto, CA 94536', 'United States']",,94536,,,,,,,,,
4a7b4672f964a5208bea1fe3,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43081768028623,-122.17423969476125,"[{'label': 'display', 'lat': 37.43081768028623, 'lng': -122.17423969476125}]",US,Stanford,CA,United States,"['James H. Clark Center (318 Campus Dr)', 'Stanford, CA 94305', 'United States']",James H. Clark Center,94305,318 Campus Dr,,,,,,,,
4ec82234f79041351d8a18d7,NM Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.44135707930913,-122.17278466051786,"[{'label': 'display', 'lat': 37.44135707930913, 'lng': -122.17278466051786}]",US,Palo Alto,CA,United States,"['400 Stanford Shopping Ctr (Level Three)', 'Palo Alto, CA 94304', 'United States']",400 Stanford Shopping Ctr,94304,Level Three,,,,,,,,
51697203e4b05c4b98e6a677,Sheraton Poolside Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.441317,-122.163424,"[{'label': 'display', 'lat': 37.441317, 'lng': -122.163424}]",US,Palo Alto,CA,United States,"['Palo Alto, CA', 'United States']",,,,,,,,,,,
50b901127e27b43ab4976d07,Nestlé Toll House Café by Chip,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43949832248314,-122.15799860702779,"[{'label': 'display', 'lat': 37.43949832248314, 'lng': -122.15799860702779}]",US,Palo Alto,CA,United States,"['203 University Ave', 'Palo Alto, CA 94301', 'United States']",203 University Ave,94301,,,,,,,,,
4e9b591c2c5b4d6405b9f637,Forbes Family Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.42822415514288,-122.17415798927534,"[{'label': 'display', 'lat': 37.42822415514288, 'lng': -122.17415798927534}]",US,Stanford,CA,United States,"['Huang Engineering Center (475 Via Ortega)', 'Stanford, CA 94305', 'United States']",Huang Engineering Center,94305,475 Via Ortega,,,,,,,,
4f299225d5fb8b5e058462ba,"Nespresso Boutique at Sur La Table, Palo Alto","[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.4380689114592,-122.16021298202767,"[{'label': 'display', 'lat': 37.4380689114592, 'lng': -122.16021298202767}]",US,Palo Alto,CA,United States,"['855 El Camino Real (Town & Country Village)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real,94301,Town & Country Village,,,,,,,,
4ab3e7abf964a5200d6f20e3,Cool Café,"[{'id': '4bf58dd8d48988d1a1941735', 'name': 'College Cafeteria', 'pluralName': 'College Cafeterias', 'shortName': 'Cafeteria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/cafeteria_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43255782618683,-122.17116304717463,"[{'label': 'display', 'lat': 37.43255782618683, 'lng': -122.17116304717463}]",US,Stanford,CA,United States,"['346 Lomita Dr (inside the Cantor Arts Center)', 'Stanford, CA 94305', 'United States']",346 Lomita Dr,94305,inside the Cantor Arts Center,,,,,,,,
57335932498e879cb602ef2f,Café Vie,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.435887,-122.176237,"[{'label': 'display', 'lat': 37.435887, 'lng': -122.176237}]",US,Palo Alto,CA,United States,"['875 Blake Wilbur Dr (Blake Wilbur)', 'Palo Alto, CA 94304', 'United States']",875 Blake Wilbur Dr,94304,Blake Wilbur,,,,,,,,
4fd0f741e4b0d62a04b2f9e2,PAMF Cafeteria,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.440034,-122.16151,"[{'label': 'display', 'lat': 37.440034, 'lng': -122.16151}]",US,Palo Alto,CA,United States,"['795 El Camino Real', 'Palo Alto, CA 94301', 'United States']",795 El Camino Real,94301,,,,,,,,,
4cc214fb42d1b60c031c0e13,The Terrace,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.4281226677905,-122.17393701138532,"[{'label': 'display', 'lat': 37.4281226677905, 'lng': -122.17393701138532}]",US,Stanford,CA,United States,"['Stanford, CA 94305', 'United States']",,94305,,,,,,,,,
4ac7f846f964a520ecba20e3,Flea Street Cafe,"[{'id': '4bf58dd8d48988d157941735', 'name': 'New American Restaurant', 'pluralName': 'New American Restaurants', 'shortName': 'New American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.43177356673001,-122.2013286286984,"[{'label': 'display', 'lat': 37.43177356673001, 'lng': -122.2013286286984}]",US,Menlo Park,CA,United States,"['3607 Alameda de Las Pulgas', 'Menlo Park, CA 94025', 'United States']",3607 Alameda de Las Pulgas,94025,,,,,,,,,
4b5b6779f964a52057fb28e3,Cafe Primavera,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.44179473204043,-122.17856009253866,"[{'label': 'display', 'lat': 37.44179473204043, 'lng': -122.17856009253866}]",US,Menlo Park,CA,United States,"['75 Arbor Rd', 'Menlo Park, CA 94025', 'United States']",75 Arbor Rd,94025,,,,,,,,,
5809ce74d67cd5bd35eeacde,Cafe Wisteria,"[{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.44147,-122.17893799999999,"[{'label': 'display', 'lat': 37.44147, 'lng': -122.17893799999999}]",US,Menlo Park,CA,United States,"['75 Arbor Rd', 'Menlo Park, CA 94025', 'United States']",75 Arbor Rd,94025,,,,,,,,,
4fb8058de4b0189bef471002,Blue Garden Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648906,False,37.44146135293706,-122.17889822376159,"[{'label': 'display', 'lat': 37.44146135293706, 'lng': -122.17889822376159}, {'label': '?', 'lat': 37.441634, 'lng': -122.178827}]",US,Menlo Park,CA,United States,"['Menlo Park, CA 94025', 'United States']",,94025,,,,,,,,,
